Last_Read_Heat_Zone_0Avg,A_C3H4O2I_Avg,A_C2H2O3I_Avg,A_C2H4O3I_Avg,A_C3H2O3I_Avg,A_C3H4O3I_Avg,A_C2H2O4I_Avg,A_C2H4O4I_Avg,A_C4H2O3I_Avg,A_C4H4O3I_Avg,A_C4H6O3I_Avg,A_C3H4O4I_Avg,A_C2H2O5I_Avg,A_C5H4O3I_Avg,A_C4H2O4I_Avg,A_C5H6O3I_Avg,A_C4H4O4I_Avg,A_C4H6O4I_Avg,A_C3H4O5I_Avg,A_C2H3NO5I_Avg,A_C7H6O2I_Avg,A_C6H6O3I_Avg,A_C5H4O4I_Avg,A_C6H8O3I_Avg,A_C4H2O5I_Avg,A_C5H6O4I_Avg,A_C4H4O5I_Avg,A_C5H8O4I_Avg,A_C4H6O5I_Avg,A_C2H3NO6I_Avg,A_C7H6O3I_Avg,A_C6H5NO3I_Avg,A_C7H8O3I_Avg,A_C6H8O4I_Avg,A_C4H3NO5I_Avg,A_C5H5O5I_Avg,A_C5H6O5I_Avg,A_C4H4O6I_Avg,A_C5H8O5I_Avg,A_C3H3NO6I_Avg,A_C7H7NO3I_Avg,A_C7H6O4I_Avg,A_C6H5NO4I_Avg,A_C7H8O4I_Avg,A_C6H6O5I_Avg,A_C7H10O4I_Avg,A_C5H5NO5I_Avg,A_C6H8IO5_Avg,A_C4H3NO6I_Avg,A_C5H7INO5_Avg,A_C5H6O6I_Avg,A_C6H10IO5_Avg,A_C3H3NO7I_Avg,A_C7H7NO4I_Avg,A_C7H8O5I_Avg,A_C6H7NO5I_Avg,A_C7H10O5I_Avg,A_C5H5NO6I_Avg,A_C6H8IO6_Avg,A_C5H8IN2O5_Avg,A_C4H3NO7I_Avg,A_C6H10IO6_Avg,A_C4H5NO7I_Avg,A_C5H8O7I_Avg,A_C7H5NO5I_Avg,A_C7H8O6I_Avg,A_C6H7NO6I_Avg,A_C7H10O6I_Avg,A_C6H9INO6_Avg,A_C5H8IN2O6_Avg,A_C7H12IO6_Avg,A_C5H7NO7I_Avg,A_C5H10IN2O6_Avg,A_C7H6N2O5I_Avg,A_C6H5NO7I_Avg,A_C7H9NO6I_Avg,A_C7H8IO7_Avg,A_C6H7INO7_Avg,A_C7H10IO7_Avg,A_C5H5NO8I_Avg,A_C6H9INO7_Avg,A_C7H7NO7I_Avg,A_C7H9NO7I_Avg,A_C7H11INO7_Avg,A_C7H7NO8I_Avg,A_C7H10IN2O7_Avg,A_C7H9NO8I_Avg,A_C5H10IN2O9_Avg,A_C7H10IN2O8_Avg,A_C7H9NO9I_Avg,A_C6H6N2O10I_Avg,A_C7H8N2O10I_Avg,A_C7H8N2O11I_Avg,A_C6H5N3O12I_Avg,A_C7H7N3O12I_Avg
125.59142,0,0.000984498,0.000904912,0.000270777,0.000502767,0.002106949,5.82E-05,1.97E-06,0.000322517,3.92E-05,0.002028235,1.10E-05,8.69E-05,0.004591231,0,0.004049541,0.001320997,0.001265171,6.02E-05,1.33E-05,0.000286773,0.001640175,6.47E-05,0.001480027,0.002082675,0.002504928,0.000908796,0.004911857,0,3.21E-05,7.58E-05,0.000205249,0.00106587,3.52E-05,9.19E-05,0.004459604,0.00139404,0.004481554,0,7.59E-05,0.000542474,4.38E-05,0.001665774,0.005761194,0.000580431,0,0.00769159,0,0.00051007,0.004706373,0.003668245,0,8.20E-05,0.006096601,0.000520445,0.007676637,0,0.007609434,0.00443481,0,0.007067645,0,0.000504181,1.74E-05,0.016484847,0.000588274,0.024285078,0.001205464,0.003908779,0.006599344,0,0.001251995,0.000246337,0.000117212,0.000230588,0.007472707,0.000457909,0.009017203,0,0.00062267,0.000133235,0.000264076,0.000313339,3.21E-05,0.00089364,0.000184303,0.000420208,0.00033585,7.79E-05,6.29E-06,6.64E-05,2.25E-05,2.02E-06,1.07E-08
126.87,4.57E-06,0.000957017,0.000859691,0.000270461,0.000498147,0.002102517,5.11E-05,7.45E-06,0.000331308,2.25E-05,0.001985947,1.13E-05,8.48E-05,0.004603801,0,0.004024123,0.00129845,0.001245286,6.01E-05,2.45E-05,0.000274019,0.001667826,7.92E-05,0.001447904,0.002034535,0.002507173,0.000900821,0.004795103,0,3.23E-05,6.75E-05,0.000212458,0.001126638,3.42E-05,0.000117202,0.004403243,0.001277288,0.004360952,0,7.37E-05,0.000557392,4.79E-05,0.001668755,0.005704424,0.000619595,0,0.007539047,0,0.000530002,0.004613876,0.003588182,0,7.72E-05,0.006025065,0.000535803,0.007466442,0,0.007681613,0.004660778,0,0.007013203,0,0.000514117,1.83E-05,0.016362449,0.000579344,0.023668686,0.001181934,0.003690247,0.006408052,0,0.001221541,0.00024329,0.000117163,0.000218149,0.007352403,0.000470245,0.00880561,0,0.000599337,0.000137229,0.000254061,0.000325117,3.82E-05,0.00065582,0.000180459,0.000414865,0.000346445,8.05E-05,7.53E-06,7.56E-05,1.66E-05,8.63E-06,0
128.2543,4.07E-06,0.000939321,0.000856534,0.000279357,0.00049436,0.002102856,5.03E-05,9.97E-06,0.00032378,1.03E-05,0.001876126,4.24E-06,8.93E-05,0.004596076,0,0.004028402,0.001228937,0.001205687,6.06E-05,1.81E-05,0.000277717,0.001638433,8.51E-05,0.001462942,0.001987114,0.002495504,0.000834298,0.004641197,0,3.17E-05,7.06E-05,0.000212256,0.00108393,4.57E-05,0,0.004329457,0.001324403,0.004248277,0,7.65E-05,0.000561617,3.34E-05,0.001570001,0.005620205,0.000540551,0,0.007306896,0,0.00047999,0.004569537,0.003356512,0,9.20E-05,0.005921448,0.000456817,0.007134908,0,0.007709271,0.004556668,0,0.006711145,0,0.000497515,1.91E-05,0.01603689,0.000590671,0.023082783,0.001143243,0.003853821,0.006191087,0,0.001210689,0.000235167,0.000122548,0.00022344,0.00721943,0.000457095,0.008599795,0,0.000600278,0.000139641,0.000255508,0.000325656,3.41E-05,0.000732012,0.000175091,0.000416694,0.000350253,8.20E-05,3.58E-06,5.25E-05,2.20E-05,8.10E-06,1.96E-07
129.65144,0,0.000922737,0.000856025,0.0002817,0.000478509,0.00209302,2.97E-05,1.35E-06,0.00031149,2.64E-05,0.001859742,2.42E-06,8.87E-05,0.004620278,0,0.004056327,0.001232468,0.001166863,5.34E-05,2.28E-05,0.000280247,0.001666563,3.13E-05,0.001410574,0.00201807,0.002454811,0.000871459,0.004519271,0,3.31E-05,6.89E-05,0.000211108,0.00100797,4.42E-05,0,0.004287542,0.001315659,0.004165643,0,6.77E-05,0.000571598,4.48E-05,0.001593518,0.00554394,0.000515538,0,0.007176488,0,0.000487165,0.004503144,0.003290235,0,8.56E-05,0.005836822,0.000495062,0.006973068,0,0.007503498,0.003885687,0,0.006493565,0,0.000462793,1.58E-05,0.015712474,0.000578523,0.022562265,0.001127905,0.003622617,0.006120237,0,0.001193516,0.000263426,0.0001267,0.00020906,0.007102789,0.000432648,0.008419681,0,0.000596227,0.000124054,0.000246561,0.000330169,3.89E-05,0.000715609,0.000173101,0.000411023,0.000343258,8.10E-05,9.97E-06,8.23E-05,2.45E-05,6.16E-06,2.74E-08
130.94858,8.83E-06,0.000909398,0.000894771,0.000281439,0.000474057,0.00207743,2.80E-05,2.09E-06,0.000311166,1.30E-05,0.001799454,2.52E-06,8.98E-05,0.004661319,0,0.004040455,0.001247423,0.001137847,5.22E-05,2.50E-05,0.000280341,0.001673126,5.13E-05,0.001376891,0.002024486,0.002477421,0.000767637,0.004402163,0,3.85E-05,6.30E-05,0.000220745,0.000974334,4.06E-05,0,0.004222799,0.001282397,0.004059983,0,6.88E-05,0.000522077,3.72E-05,0.001551743,0.005479144,0.000431591,0,0.007023456,0,0.000488668,0.004452718,0.003104858,0,8.77E-05,0.005784992,0.000473368,0.006771036,0,0.007320999,0.003647526,0,0.006301554,0,0.000463803,1.70E-05,0.015482877,0.000550897,0.022082636,0.001114222,0.003778534,0.005955073,0,0.00117577,0.000247562,0.00012438,0.000195265,0.007016509,0.000476445,0.008227393,0,0.000583246,0.000133725,0.000249322,0.000304122,3.74E-05,0.000748368,0.000171806,0.00042472,0.000350945,8.19E-05,6.40E-06,8.19E-05,2.01E-05,1.30E-05,0
132.27287,2.09E-06,0.000886911,0.000866564,0.000277932,0.000458255,0.00204648,4.35E-05,6.44E-06,0.00028693,1.51E-05,0.001736128,4.97E-06,9.06E-05,0.004631177,0,0.004000361,0.00117463,0.001091813,4.77E-05,1.71E-05,0.000263147,0.001645403,4.15E-05,0.001351493,0.001958936,0.002421934,0.000763338,0.004245943,0,3.27E-05,6.49E-05,0.000220787,0.000960898,2.19E-05,9.30E-05,0.004140643,0.001189265,0.003959149,0,6.95E-05,0.000535749,3.93E-05,0.001513008,0.005325608,0.000457441,0,0.006831435,0,0.000472879,0.004294965,0.002989946,0,8.22E-05,0.005647039,0.000433849,0.006554916,0,0.007099207,0.003671415,0,0.006064544,0,0.000451814,1.28E-05,0.015065629,0.000534719,0.021263674,0.001073057,0.003484862,0.005853785,0,0.001142511,0.000250236,0.000109148,0.000199654,0.006846082,0.000434426,0.008000664,0,0.000565733,0.000134821,0.000242695,0.000313046,3.15E-05,0.00058353,0.000168254,0.000413444,0.000342964,7.57E-05,6.49E-06,7.74E-05,2.38E-05,8.81E-06,0
133.63,9.96E-06,0.000869796,0.000853613,0.000282827,0.000455652,0.002050668,4.30E-05,4.89E-06,0.000294887,1.29E-05,0.001680983,6.65E-06,8.90E-05,0.004672802,0,0.004005449,0.001199578,0.001076726,4.76E-05,1.99E-05,0.000259528,0.001642888,5.37E-05,0.001330419,0.001918953,0.002399188,0.000705589,0.004128087,0,4.06E-05,6.00E-05,0.000220858,0.000942295,3.97E-05,6.44E-06,0.004090064,0.001274018,0.003883918,0,6.91E-05,0.000542199,4.22E-05,0.001486608,0.005296358,0.000381416,0,0.006608767,0,0.000463781,0.004291232,0.002964538,0,8.09E-05,0.005579401,0.000484056,0.006334939,0,0.007031844,0.003306822,0,0.005940778,0,0.000424555,2.02E-05,0.014732584,0.000516196,0.020722168,0.001049347,0.003550394,0.005654434,0,0.00112656,0.000250451,0.000110652,0.000225697,0.006773229,0.000436166,0.007808992,0,0.000555701,0.000135627,0.000240199,0.000282691,2.91E-05,0.000749947,0.000164992,0.000428616,0.000332008,7.36E-05,4.40E-06,7.63E-05,2.64E-05,7.30E-06,0
134.96573,7.67E-06,0.000852269,0.00086781,0.000280533,0.000444163,0.002012685,2.49E-05,4.00E-06,0.000295173,2.96E-05,0.00161115,6.92E-06,8.58E-05,0.004634801,0,0.003947476,0.001139749,0.001029268,4.11E-05,2.00E-05,0.000272614,0.001642097,7.26E-05,0.001302365,0.001839817,0.002354007,0.000708094,0.003961369,0,3.51E-05,4.60E-05,0.000227529,0.000852888,2.59E-05,0,0.003988913,0.001211843,0.003798655,0,6.63E-05,0.000514858,4.17E-05,0.001506424,0.005172601,0.000423091,0,0.00646271,0,0.000446348,0.004230877,0.002660622,0,8.35E-05,0.005471202,0.000501338,0.006163222,0,0.006851355,0.002944755,0,0.005719701,0,0.000427374,1.64E-05,0.014376718,0.0005042,0.020196199,0.001034045,0.003626569,0.005496028,0,0.001096278,0.000250694,0.000114958,0.000192264,0.006592541,0.000438604,0.007622047,0,0.000540161,0.000121647,0.000241377,0.000296039,3.30E-05,0.00081963,0.000160983,0.000414877,0.000334962,7.96E-05,1.05E-05,6.14E-05,2.50E-05,7.75E-06,4.26E-07
136.24287,1.33E-06,0.00083225,0.000865852,0.000281285,0.000414926,0.002009268,4.17E-05,5.95E-06,0.000291682,1.81E-05,0.00155904,8.14E-06,8.55E-05,0.004646861,0,0.003933041,0.001169547,0.00098855,4.19E-05,1.75E-05,0.000277584,0.00165366,8.85E-05,0.001259837,0.001888205,0.002313534,0.000762617,0.003850222,0,3.58E-05,6.33E-05,0.000224125,0.000910944,3.85E-05,0,0.003956413,0.001132576,0.003706777,0,6.32E-05,0.000535522,3.84E-05,0.001517476,0.005072369,0.000513663,0,0.006213991,0,0.000436587,0.004170247,0.002687651,0,7.16E-05,0.005379797,0.000423363,0.005970113,0,0.006718536,0.003900284,0,0.005630097,0,0.000414039,1.78E-05,0.013991762,0.000507655,0.019608008,0.001002078,0.002962987,0.005378963,0,0.001086431,0.000247136,0.000110655,0.000202959,0.006490041,0.000404187,0.007432974,0,0.00052641,0.000135427,0.000231588,0.000265219,2.61E-05,0.000726315,0.000157713,0.000426187,0.000327559,7.04E-05,3.36E-06,6.66E-05,2.84E-05,7.77E-06,0
137.51715,1.94E-06,0.000823142,0.000858944,0.000283145,0.00042167,0.002021684,4.79E-05,2.81E-06,0.000292391,1.58E-05,0.001496423,7.89E-06,8.68E-05,0.004673648,0,0.003913205,0.001166271,0.000976502,3.90E-05,2.05E-05,0.000254537,0.00163522,6.49E-05,0.001242002,0.001855762,0.002332586,0.000642907,0.003719354,0,2.69E-05,6.28E-05,0.000234103,0.000856365,2.38E-05,0,0.003910617,0.001180384,0.003615225,0,6.80E-05,0.000553058,3.05E-05,0.001450482,0.005077958,0.000340518,0,0.006080165,0,0.000415618,0.004122747,0.002599415,0,7.25E-05,0.005316371,0.000429417,0.005745224,0,0.006666535,0.003563199,0,0.00542453,0,0.000418705,2.41E-05,0.013778568,0.000478678,0.019090788,0.000982601,0.003036306,0.00524522,0,0.001071883,0.000261764,0.000116,0.00018205,0.006354696,0.000406462,0.00725887,0,0.000510025,0.000126576,0.000229727,0.000267917,2.90E-05,0.000616728,0.000159335,0.00042675,0.000330036,7.11E-05,5.33E-06,7.26E-05,2.62E-05,7.21E-06,0
138.79857,6.75E-06,0.000812726,0.000856007,0.000283,0.00040478,0.001980039,4.72E-05,1.71E-06,0.00027495,2.83E-05,0.00147926,7.02E-06,9.20E-05,0.004671461,0,0.003864521,0.001138378,0.000915969,3.90E-05,1.53E-05,0.000269373,0.001597168,8.68E-05,0.001179132,0.001886503,0.002275483,0.000680375,0.003600258,0,3.66E-05,6.47E-05,0.00023477,0.000920058,2.86E-05,3.33E-05,0.003815077,0.001137563,0.003532274,0.000139524,6.03E-05,0.000549735,4.01E-05,0.001477464,0.004912187,0.000396105,0,0.005956275,0,0.000426737,0.003971678,0.00250314,0,7.68E-05,0.005197292,0.000444528,0.005625915,0,0.006385801,0.003594966,0,0.005345964,0,0.000354367,1.63E-05,0.013556839,0.000477179,0.018679168,0.000949538,0.00306069,0.005173364,0,0.001043421,0.000270867,0.000113742,0.00021397,0.00621648,0.000382238,0.007054662,0,0.000497411,0.000129053,0.000225329,0.000279465,2.56E-05,0.000659049,0.000151516,0.000430531,0.000317146,7.11E-05,9.59E-06,6.93E-05,2.91E-05,8.85E-06,0
140.09572,0,0.00079885,0.000892153,0.000280798,0.00041601,0.001956157,2.58E-05,2.33E-06,0.000266806,2.35E-05,0.00145082,2.62E-06,9.53E-05,0.004638053,0,0.003821894,0.00113242,0.000899931,4.06E-05,1.47E-05,0.000274705,0.001594415,7.13E-05,0.001144489,0.001833456,0.002240161,0.000656683,0.003461672,0,3.67E-05,6.52E-05,0.000242823,0.000817999,5.47E-05,0,0.0037328,0.001191667,0.003435329,0.000138339,6.09E-05,0.000560785,3.82E-05,0.001455883,0.004832109,0.000357932,0,0.005882458,0,0.000406958,0.003875109,0.002389151,0,7.86E-05,0.005095519,0.000462109,0.005426506,0,0.006205396,0.00306779,0,0.005227103,0,0.000401142,1.48E-05,0.013381585,0.000388681,0.018406279,0.000921783,0.003086824,0.005079451,0,0.001023932,0.000259157,0.000101644,0.000213254,0.006075951,0.000401775,0.006855106,0,0.000479123,0.000130538,0.00021964,0.000268679,2.70E-05,0.00056757,0.000151023,0.000434787,0.000318343,7.39E-05,1.16E-07,7.85E-05,2.61E-05,6.22E-06,0
141.59859,2.61E-06,0.000781759,0.000867955,0.000279899,0.000397842,0.001913176,3.41E-05,2.56E-06,0.000271502,3.59E-05,0.001384627,7.57E-06,8.91E-05,0.004667813,0,0.003803588,0.001119611,0.000866979,3.89E-05,1.12E-05,0.000274637,0.001609884,4.69E-05,0.001126306,0.001805558,0.002220764,0.000618531,0.003354224,0,2.19E-05,6.45E-05,0.000243389,0.000820279,1.94E-05,4.98E-05,0.003700144,0.001047115,0.003367119,0.000135258,6.30E-05,0.000498081,4.42E-05,0.001486807,0.004751211,0.000332776,0,0.005764387,0,0.000408057,0.003824133,0.002344536,0,7.36E-05,0.005018471,0.000439566,0.005296464,0,0.006010926,0.002881975,0,0.005110409,0,0.000371403,2.12E-05,0.013116721,0.000382058,0.017954271,0.000902046,0.002947318,0.004981868,0,0.000997332,0.000257893,0.000107474,0.000173046,0.005985024,0.000361711,0.006710284,0,0.000477149,0.000119753,0.00022292,0.000257621,3.49E-05,0.000665204,0.000149919,0.00041368,0.000319847,7.00E-05,6.62E-06,7.90E-05,3.19E-05,8.56E-06,0
142.8743,0,0.000768623,0.000861475,0.000277378,0.000390624,0.00190646,3.20E-05,5.84E-06,0.000257132,2.99E-05,0.001399872,1.47E-06,8.96E-05,0.004662348,0,0.003731879,0.001112877,0.000827925,4.04E-05,1.23E-05,0.000294934,0.001605841,3.93E-05,0.001086838,0.001768046,0.002178538,0.000659345,0.003231574,0,4.35E-05,5.94E-05,0.000243705,0.000785452,2.49E-05,0.0001092,0.003602988,0.001126807,0.003277967,0.00013885,6.27E-05,0.000478818,4.78E-05,0.001429969,0.004609727,0.000382685,0,0.005670014,0,0.000384163,0.003750462,0.002207471,0,7.63E-05,0.004897417,0.000469809,0.005152755,0,0.00585443,0.002927552,0,0.004976022,0,0.000351953,2.05E-05,0.01286452,0.000319011,0.017501632,0.000879623,0.00287038,0.004810405,0,0.000978008,0.000262014,0.00010368,0.000188352,0.005825933,0.000373097,0.006528556,0,0.000463505,0.000116569,0.000214012,0.00023474,3.82E-05,0.00065906,0.000145645,0.000430892,0.000310696,6.71E-05,5.04E-06,6.71E-05,2.73E-05,7.34E-06,2.84E-07
144.23286,6.54E-06,0.000760068,0.000895573,0.000279562,0.000412111,0.001871737,3.71E-05,6.35E-06,0.000249598,2.97E-05,0.001356248,2.66E-06,9.15E-05,0.004656144,0,0.00368924,0.001088099,0.000810433,4.15E-05,1.23E-05,0.000268391,0.001587873,3.14E-05,0.001046043,0.001816515,0.002159449,0.000568087,0.003112278,0,2.14E-05,6.08E-05,0.000246165,0.0007809,3.78E-05,0,0.003561331,0.001088224,0.003165824,0.000131481,5.77E-05,0.000554932,3.42E-05,0.001396415,0.004543589,0.000281375,0,0.005495487,0,0.000405039,0.003658374,0.002173886,0,8.01E-05,0.00483568,0.000405761,0.004975084,0,0.005714767,0.003192113,0,0.004843336,0,0.000355824,2.12E-05,0.012658724,0.00034608,0.017107457,0.000861135,0.002785475,0.004754886,0,0.000963247,0.00027007,0.000102292,0.00018101,0.005710453,0.00036419,0.00633826,0,0.000453448,0.0001284,0.000209465,0.000269416,2.84E-05,0.000649914,0.000143612,0.000413546,0.000306991,7.14E-05,6.33E-06,6.55E-05,2.46E-05,1.19E-05,0
145.48286,4.51E-07,0.000738429,0.000892586,0.000282912,0.00038112,0.001847243,2.57E-05,1.54E-06,0.000260467,3.02E-05,0.001313267,5.86E-06,9.97E-05,0.004662079,0,0.003637011,0.001067771,0.000776777,4.00E-05,1.71E-05,0.000276751,0.001569682,3.96E-05,0.000993214,0.001741111,0.002136895,0.000595603,0.002990014,0,4.07E-05,5.97E-05,0.000245982,0.000778797,3.18E-05,0,0.003469984,0.001048875,0.00310734,0.00013046,5.88E-05,0.00051829,5.14E-05,0.001416408,0.004475559,0.000283674,0,0.005429382,0,0.000372146,0.003609835,0.001987263,0,8.66E-05,0.004747115,0.000429447,0.004894,0,0.005444225,0.002648928,0,0.00464676,0,0.000359451,1.64E-05,0.01245911,0.000291838,0.016704569,0.0008384,0.002937202,0.004597443,0,0.00095258,0.000264318,9.64E-05,0.000170964,0.005603307,0.000348238,0.006195781,0,0.00043298,0.000117,0.00020931,0.000255359,3.24E-05,0.000752644,0.000140461,0.000419436,0.000305327,6.68E-05,4.87E-06,8.03E-05,2.69E-05,9.88E-06,0
146.84143,2.87E-06,0.000730528,0.000910764,0.000281055,0.00037399,0.00181862,2.83E-05,9.16E-07,0.00025228,3.63E-05,0.001272427,2.80E-06,8.70E-05,0.004680837,0,0.003599578,0.001080624,0.000759082,3.29E-05,1.64E-05,0.00026978,0.001575411,2.82E-05,0.000981665,0.001703659,0.002122089,0.000553815,0.002905414,0,3.95E-05,6.07E-05,0.00025259,0.000762687,3.44E-05,4.18E-05,0.003426709,0.001082751,0.003027519,0.000131835,5.84E-05,0.000502953,4.45E-05,0.00141266,0.004422529,0.000229876,0,0.005284959,0,0.000391405,0.003566435,0.002014027,0,7.71E-05,0.004672118,0.000397444,0.004689526,0,0.005499264,0.002546026,0,0.004565928,0,0.000350637,2.43E-05,0.012253201,0.000278711,0.016257122,0.00083366,0.002900775,0.004465723,0,0.000932712,0.0002594,0.000104568,0.000173384,0.005509529,0.000370975,0.006068436,0,0.000427881,0.000116511,0.000203774,0.000243213,2.99E-05,0.000725806,0.000136748,0.000423127,0.000306627,7.28E-05,4.72E-06,8.51E-05,3.03E-05,1.08E-05,1.81E-07
148.24001,5.02E-06,0.000718804,0.000923064,0.000284104,0.000364633,0.001812922,2.85E-05,7.63E-06,0.00024818,2.33E-05,0.001250364,6.67E-06,0.000100441,0.004674383,0,0.003573876,0.001061384,0.000736577,3.75E-05,9.63E-06,0.000266119,0.001567725,1.52E-05,0.000951049,0.001741569,0.00210617,0.000533585,0.002814482,0,3.20E-05,5.07E-05,0.000251088,0.000778654,2.70E-05,4.96E-05,0.003378605,0.001084227,0.002948092,0.000124496,5.97E-05,0.000545309,2.99E-05,0.001387926,0.004337168,0.000215179,0,0.005226404,0,0.000361636,0.003461285,0.001909731,0,7.62E-05,0.004579469,0.000422703,0.004542559,0,0.005424392,0.002258692,0,0.004511416,0,0.000360048,1.85E-05,0.012036337,0.000305667,0.015951091,0.000822714,0.002878983,0.004341226,0,0.000912972,0.000276236,9.78E-05,0.000162303,0.005355965,0.000369172,0.005923126,0,0.000427073,0.000125104,0.000203508,0.00023043,2.50E-05,0.000513882,0.000135769,0.000430934,0.000291833,6.28E-05,9.50E-06,6.67E-05,2.96E-05,8.04E-06,0
149.55002,8.47E-06,0.000718803,0.000906827,0.00027707,0.000380617,0.001796092,3.20E-05,4.40E-06,0.000249901,2.32E-05,0.001228706,4.23E-06,9.86E-05,0.004701688,0,0.003512757,0.001066936,0.000708323,3.11E-05,1.17E-05,0.000263386,0.001555833,3.41E-05,0.000936541,0.001673858,0.002091174,0.000526998,0.002720197,0,4.27E-05,6.37E-05,0.000248227,0.000810391,3.47E-05,0,0.003333365,0.001043515,0.002874826,0.000117773,6.00E-05,0.000549833,2.91E-05,0.001382864,0.004276759,0.000248215,0,0.005136548,0,0.000379893,0.003474841,0.00183631,0,7.39E-05,0.004522373,0.000384597,0.004436245,0,0.0054775,0.00234124,0,0.004454868,0,0.000328094,2.26E-05,0.011817609,0.000301517,0.0156359,0.000809608,0.002721324,0.00426223,0,0.000907409,0.000281971,8.89E-05,0.000173589,0.005292038,0.000351418,0.00580199,0,0.000419116,0.000115316,0.000198649,0.00022618,2.71E-05,0.000804367,0.000136045,0.000436815,0.000290262,7.30E-05,4.69E-06,7.88E-05,3.12E-05,7.13E-06,2.99E-07
150.94142,1.66E-06,0.000701972,0.000892932,0.000271512,0.000351427,0.001746631,2.56E-05,3.70E-06,0.000234637,3.41E-05,0.001175575,9.36E-06,9.51E-05,0.004685686,0,0.003448673,0.001026713,0.000696943,3.68E-05,9.30E-06,0.000269469,0.001541414,4.33E-05,0.000890153,0.001669031,0.002075459,0.000554462,0.002624417,0,3.38E-05,4.29E-05,0.000260057,0.000744008,2.54E-05,0,0.003266347,0.000975919,0.002820494,0.000121562,5.61E-05,0.000532984,2.74E-05,0.001392927,0.004176003,0.00017574,0,0.004999259,0,0.000351059,0.003381205,0.001767853,0,7.29E-05,0.0044192,0.000388158,0.004324273,0,0.005302701,0.002110566,0,0.004340739,0,0.000323511,1.28E-05,0.011551267,0.000297192,0.015218002,0.000794105,0.002739773,0.004231033,0,0.000881091,0.000268235,9.15E-05,0.000183941,0.005189199,0.000329577,0.005646201,0,0.000410494,0.000122923,0.000193211,0.000228969,2.67E-05,0.000530544,0.000129421,0.000430373,0.000294227,6.94E-05,1.12E-05,8.67E-05,3.41E-05,6.10E-06,0
152.34859,3.77E-06,0.000680649,0.000888251,0.000269706,0.000359064,0.00172055,2.95E-05,5.10E-06,0.000225906,3.61E-05,0.001151137,6.59E-06,9.14E-05,0.00468735,0,0.003389732,0.000991822,0.000665592,3.84E-05,8.35E-06,0.000283063,0.001529923,3.60E-05,0.000854103,0.001593193,0.002023446,0.000535302,0.002530694,0,4.01E-05,5.83E-05,0.000248037,0.000726299,2.91E-05,3.67E-05,0.003209302,0.001053716,0.002704493,0.00012602,5.67E-05,0.000507363,4.24E-05,0.001366598,0.004098091,0.0002107,0,0.004853174,0,0.000333576,0.003314361,0.001729038,0,7.61E-05,0.004335655,0.000418088,0.00420585,0,0.005167217,0.002075121,0,0.004196458,0,0.000310137,2.02E-05,0.011126258,0.000277443,0.014753066,0.000768118,0.002634784,0.004058426,0,0.000864762,0.000274965,9.51E-05,0.000168396,0.00506339,0.000345966,0.005516136,0,0.000395978,0.000115736,0.00018959,0.000217697,3.38E-05,0.000548046,0.000128359,0.00041839,0.000285141,7.21E-05,2.97E-06,7.21E-05,3.34E-05,8.87E-06,0
153.66,3.22E-06,0.000674847,0.00089238,0.000264387,0.000332677,0.001690592,2.50E-05,3.80E-06,0.000212276,3.16E-05,0.001098407,6.33E-06,9.39E-05,0.004679393,0,0.003336062,0.000981484,0.000641165,2.76E-05,1.28E-05,0.000269856,0.001511025,2.86E-05,0.000851959,0.001587173,0.002022807,0.000500791,0.002444916,0,3.74E-05,5.00E-05,0.000262341,0.000669777,2.29E-05,5.72E-05,0.003131616,0.001016808,0.002637791,0.000120002,5.53E-05,0.000504247,4.45E-05,0.001311377,0.004018,0.000148179,0,0.004675564,0,0.000333577,0.003250967,0.001720559,0,7.48E-05,0.00426437,0.000425744,0.004070641,0,0.005103439,0.002002811,0,0.004103516,0,0.000274645,1.87E-05,0.010950615,0.000262291,0.014316616,0.000751649,0.002565252,0.004016663,0,0.000858508,0.000273107,8.35E-05,0.000141027,0.00493743,0.000295725,0.005383121,0,0.000391762,0.00010936,0.000191803,0.000227428,2.83E-05,0.000598715,0.000126444,0.000420062,0.000286441,6.78E-05,8.56E-06,7.09E-05,3.28E-05,8.52E-06,0
154.86572,3.31E-06,0.000672836,0.000883639,0.000265761,0.000341009,0.001644598,1.95E-05,2.98E-06,0.000209063,3.78E-05,0.001095938,5.91E-06,8.94E-05,0.004691877,0,0.00325874,0.000950235,0.000609973,3.12E-05,1.48E-05,0.000276978,0.001493659,4.37E-05,0.000786414,0.001567891,0.001962446,0.000515598,0.002362341,0,3.43E-05,4.49E-05,0.000253525,0.000636131,2.22E-05,2.61E-05,0.003073806,0.000971638,0.002582467,0.000110635,5.57E-05,0.000482796,4.27E-05,0.001311152,0.003916187,0.000135237,0,0.004633499,0,0.000321539,0.00312123,0.001633011,0,7.34E-05,0.004164945,0.000406241,0.004022399,0,0.004788363,0.002307912,0,0.003994264,0,0.000347216,1.75E-05,0.010707472,0.000258506,0.013911199,0.00074474,0.002450763,0.003941521,0,0.000832343,0.000266217,8.35E-05,0.000169186,0.00483291,0.000298941,0.005252656,0,0.000375436,0.00012174,0.000183997,0.000222245,2.87E-05,0.000695928,0.000121321,0.000414646,0.000277906,6.54E-05,8.25E-06,6.09E-05,3.18E-05,4.98E-06,0
