Last_Read_Heat_Zone_0,A_C3H4O2I_Avg,A_C2H2O3I_Avg,A_C2H4O3I_Avg,A_C3H2O3I_Avg,A_C3H4O3I_Avg,A_C2H2O4I_Avg,A_C2H4O4I_Avg,A_C4H2O3I_Avg,A_C4H4O3I_Avg,A_C4H6O3I_Avg,A_C3H4O4I_Avg,A_C2H2O5I_Avg,A_C5H4O3I_Avg,A_C4H2O4I_Avg,A_C5H6O3I_Avg,A_C4H4O4I_Avg,A_C4H6O4I_Avg,A_C3H4O5I_Avg,A_C2H3NO5I_Avg,A_C7H6O2I_Avg,A_C6H6O3I_Avg,A_C5H4O4I_Avg,A_C6H8O3I_Avg,A_C4H2O5I_Avg,A_C5H6O4I_Avg,A_C4H4O5I_Avg,A_C5H8O4I_Avg,A_C4H6O5I_Avg,A_C2H3NO6I_Avg,A_C7H6O3I_Avg,A_C6H5NO3I_Avg,A_C7H8O3I_Avg,A_C6H8O4I_Avg,A_C4H3NO5I_Avg,A_C5H5O5I_Avg,A_C5H6O5I_Avg,A_C4H4O6I_Avg,A_C5H8O5I_Avg,A_C3H3NO6I_Avg,A_C7H7NO3I_Avg,A_C7H6O4I_Avg,A_C6H5NO4I_Avg,A_C7H8O4I_Avg,A_C6H6O5I_Avg,A_C7H10O4I_Avg,A_C5H5NO5I_Avg,A_C6H8IO5_Avg,A_C4H3NO6I_Avg,A_C5H7INO5_Avg,A_C5H6O6I_Avg,A_C6H10IO5_Avg,A_C3H3NO7I_Avg,A_C7H7NO4I_Avg,A_C7H8O5I_Avg,A_C6H7NO5I_Avg,A_C7H10O5I_Avg,A_C5H5NO6I_Avg,A_C6H8IO6_Avg,A_C5H8IN2O5_Avg,A_C4H3NO7I_Avg,A_C6H10IO6_Avg,A_C4H5NO7I_Avg,A_C5H8O7I_Avg,A_C7H5NO5I_Avg,A_C7H8O6I_Avg,A_C6H7NO6I_Avg,A_C7H10O6I_Avg,A_C6H9INO6_Avg,A_C5H8IN2O6_Avg,A_C7H12IO6_Avg,A_C5H7NO7I_Avg,A_C5H10IN2O6_Avg,A_C7H6N2O5I_Avg,A_C6H5NO7I_Avg,A_C7H9NO6I_Avg,A_C7H8IO7_Avg,A_C6H7INO7_Avg,A_C7H10IO7_Avg,A_C5H5NO8I_Avg,A_C6H9INO7_Avg,A_C7H7NO7I_Avg,A_C7H9NO7I_Avg,A_C7H11INO7_Avg,A_C7H7NO8I_Avg,A_C7H10IN2O7_Avg,A_C7H9NO8I_Avg,A_C5H10IN2O9_Avg,A_C7H10IN2O8_Avg,A_C7H9NO9I_Avg,A_C6H6N2O10I_Avg,A_C7H8N2O10I_Avg,A_C7H8N2O11I_Avg,A_C6H5N3O12I_Avg,A_C7H7N3O12I_Avg
199.40001,2.63E-06,0.0002808,0.000553737,7.63E-05,0.000108699,0.000565389,1.15E-05,0,6.88E-05,4.19E-05,0.000413772,6.63E-06,7.04E-05,0.00324989,0,0.001072403,0.000287853,0.000153765,1.06E-05,6.81E-06,0.000163889,0.000548588,5.10E-05,0.000154665,0.000567462,0.000684143,0.000199554,0.000725973,5.12E-07,5.48E-05,9.54E-06,0.000173897,0.00033804,5.42E-06,5.92E-06,0.00116271,0.000469648,0.000798423,3.93E-05,2.23E-05,0.000268423,0,0.000643268,0.001418271,0.000171398,7.48E-05,0.001741241,0,0.000130681,0.001276005,0.000674685,0,3.31E-05,0.001973066,0.000119357,0.002566868,0,0.001638896,0.001573778,0,0.002725314,0,0.000201863,0,0.00408735,0.000123491,0.006954362,0.000436984,0.001371328,0.003270094,0,0.000611745,0.000160473,3.00E-05,8.41E-05,0.002434518,0.000151862,0.003803789,0,0.000249712,5.44E-05,0.000103393,0.000131018,6.65E-06,0.000416178,8.11E-05,0.000278022,0.000191785,4.20E-05,0,4.92E-05,1.92E-05,7.12E-06,0
199.28001,2.96E-06,0.000254447,0.00053454,6.57E-05,0.000104124,0.00051819,1.16E-05,0,6.55E-05,3.82E-05,0.000407436,7.55E-06,7.04E-05,0.003200595,0,0.001022627,0.000271558,0.000164038,1.10E-05,0,0.000158758,0.000497749,3.35E-05,0.000152339,0.000535978,0.000621404,0.000200774,0.000713063,8.62E-08,5.10E-05,1.08E-05,0.0001705,0.000330974,2.11E-05,2.24E-06,0.001158192,0.00045889,0.000792577,3.88E-05,1.95E-05,0.000257515,3.15E-05,0.000615006,0.001414665,0.000156361,7.35E-05,0.001708452,0,0.000123496,0.001302429,0.000629898,0,3.24E-05,0.001881035,9.88E-05,0.002509892,0,0.001749832,0.001411782,7.87E-07,0.002677398,0,0.000197966,1.33E-05,0.003996292,8.13E-05,0.006815278,0.000405088,0.001365594,0.003248118,0,0.000597897,0.000147906,2.40E-05,8.26E-05,0.002389751,0.000154658,0.003659991,0,0.000244053,5.62E-05,0.000109911,0.000128238,9.80E-06,0.000366299,7.62E-05,0.000273587,0.000191777,3.98E-05,0,5.47E-05,1.49E-05,6.73E-06,0
198.98001,3.97E-06,0.000251524,0.000515987,6.39E-05,0.000105313,0.000513477,8.16E-06,0,6.42E-05,2.03E-05,0.000399665,4.81E-06,6.98E-05,0.003173534,0,0.00099383,0.000262148,0.000149389,1.03E-05,1.20E-05,0.000149534,0.000478254,2.71E-05,0.000148278,0.000517676,0.000586054,0.000183606,0.00069711,0,5.40E-05,9.73E-06,0.000161989,0.000304557,1.45E-05,9.00E-06,0.001118294,0.000459282,0.000755895,3.97E-05,1.51E-05,0.000249879,2.06E-05,0.000588813,0.001331533,0.00013617,8.08E-05,0.001654852,0,0.000124843,0.001282551,0.00062679,0,3.20E-05,0.001828293,0.000105878,0.002453818,0,0.001647165,0.001347159,0,0.002609967,0,0.000196384,9.64E-06,0.003910906,0.000105477,0.006741209,0.000412385,0.001402245,0.003175616,0,0.000582594,0.000149713,2.87E-05,8.03E-05,0.00237237,0.00014762,0.003587096,0,0.000253979,5.35E-05,0.000101146,0.000121189,1.57E-05,0.000371795,7.68E-05,0.000266761,0.00017314,3.82E-05,1.76E-06,5.37E-05,2.38E-05,7.26E-06,0
198.71999,4.78E-06,0.00024468,0.000502027,6.05E-05,9.84E-05,0.000478669,9.90E-06,0,5.82E-05,4.00E-05,0.000390946,0,6.41E-05,0.003134839,0,0.000979871,0.000258786,0.000148259,9.99E-06,6.66E-08,0.000149561,0.000441427,2.77E-05,0.000137991,0.000506341,0.000598704,0.000181551,0.000679445,2.81E-07,2.95E-05,1.19E-05,0.00014996,0.000298565,1.71E-05,7.27E-06,0.001109457,0.000446193,0.000754653,3.64E-05,1.77E-05,0.000234924,0,0.000557099,0.001303299,0.000143824,6.40E-05,0.001611677,0,0.000118553,0.0011877,0.000627724,0,3.21E-05,0.001792323,0.000118263,0.002415815,0,0.001547669,0.001412202,0,0.00258042,0,0.000190898,0,0.00381711,5.88E-05,0.006626023,0.000417292,0.001340617,0.003152933,0,0.000582877,0.000148802,2.89E-05,7.94E-05,0.002298173,0.000145598,0.00354807,0,0.000256089,5.34E-05,9.90E-05,0.000121299,0,0.000367373,7.40E-05,0.000262632,0.000181879,3.86E-05,8.11E-06,5.09E-05,1.35E-05,6.48E-06,0
198.44002,3.72E-06,0.000237679,0.000479903,5.58E-05,9.90E-05,0.000466958,1.13E-05,0,6.17E-05,4.15E-05,0.000379358,4.08E-06,6.49E-05,0.003185031,0,0.000945876,0.000248319,0.000146262,1.01E-05,0,0.000140258,0.000477333,4.18E-05,0.000131928,0.000494226,0.000555496,0.000180182,0.000656699,7.25E-07,2.37E-05,9.97E-06,0.000158309,0.000303417,1.55E-05,4.00E-06,0.001075894,0.000422455,0.000777199,3.93E-05,1.92E-05,0.0002348,2.56E-05,0.000547789,0.001296186,0.000140236,6.96E-05,0.001588909,0,0.000116737,0.001186368,0.000616103,0,3.10E-05,0.00179026,0.00010399,0.002405092,0,0.001613194,0.001391311,2.31E-06,0.002555186,0,0.000191897,3.44E-06,0.003758365,6.11E-05,0.006503728,0.000400131,0.001328165,0.003091329,0,0.000566108,0.000144364,2.39E-05,7.80E-05,0.002314441,0.00015094,0.003488497,0,0.000230158,5.22E-05,8.84E-05,0.000117154,1.17E-05,0.000375153,7.46E-05,0.000258369,0.000187417,4.04E-05,0,5.45E-05,1.78E-05,6.44E-06,0
198.31999,3.73E-06,0.000235037,0.000480078,5.11E-05,9.43E-05,0.000475188,1.18E-05,0,5.80E-05,4.23E-05,0.000382168,4.32E-06,6.54E-05,0.003118022,0,0.000918263,0.000245218,0.000146702,9.27E-06,9.73E-07,0.000135042,0.000420433,4.42E-05,0.000129502,0.000487115,0.000548899,0.000183765,0.000663948,3.74E-07,2.15E-05,1.31E-05,0.000151207,0.000297951,1.67E-05,5.27E-06,0.001055286,0.000431854,0.000732773,3.70E-05,1.89E-05,0.000230865,1.79E-05,0.000541518,0.0012969,0.000137261,6.81E-05,0.001564632,0,0.000118799,0.001180262,0.000594378,0,2.96E-05,0.001749957,9.31E-05,0.002354786,3.62E-06,0.001471372,0.001405429,0,0.002542558,0,0.000175535,1.72E-05,0.003722906,6.51E-05,0.006445031,0.000370607,0.001320544,0.003004967,0,0.000551274,0.000139718,2.81E-05,7.32E-05,0.002243969,0.000144371,0.003496185,0,0.000261075,5.12E-05,9.81E-05,0.000124581,2.28E-05,0.000364344,7.69E-05,0.000250041,0.000183216,3.67E-05,0,4.99E-05,2.52E-05,5.29E-06,0
198.19998,4.77E-06,0.000244532,0.00047247,4.53E-05,9.22E-05,0.000474888,9.74E-06,0,5.72E-05,2.84E-05,0.000375792,3.75E-06,6.23E-05,0.003086331,0,0.000924877,0.000237527,0.000140863,9.35E-06,6.54E-06,0.000133568,0.000441786,3.44E-05,0.000127976,0.000478815,0.000538505,0.000179814,0.000638063,1.98E-07,4.34E-05,8.46E-06,0.000159615,0.000289644,1.71E-05,1.41E-06,0.001011592,0.000426848,0.000736232,3.58E-05,1.62E-05,0.000220154,2.34E-05,0.000519664,0.001232369,0.000135212,6.20E-05,0.001536396,0,0.000114189,0.001170622,0.000593867,0,3.07E-05,0.001707536,9.71E-05,0.002306786,3.10E-06,0.001546602,0.001381209,0,0.002508813,0,0.000184192,9.84E-06,0.003661287,0.000116351,0.006361366,0.000368815,0.001317028,0.002900914,0,0.000556487,0.000139002,1.64E-05,7.98E-05,0.002245122,0.000144889,0.0034323,0,0.0002468,4.83E-05,9.40E-05,0.000115336,1.22E-05,0.000387147,7.14E-05,0.000248048,0.00016057,3.66E-05,5.56E-06,5.02E-05,1.46E-05,5.50E-06,0
198.19998,3.35E-06,0.000237934,0.000476945,5.79E-05,9.36E-05,0.000469394,8.96E-06,0,5.44E-05,2.54E-05,0.000377174,1.02E-05,6.53E-05,0.003055197,0,0.000887716,0.000235186,0.000126957,8.86E-06,3.73E-06,0.000133444,0.000433682,2.86E-05,0.000129241,0.000472152,0.000535241,0.00017866,0.000627652,0,3.78E-05,9.87E-06,0.000143492,0.000292173,3.41E-06,7.12E-06,0.001027813,0.000423425,0.000717081,3.67E-05,1.98E-05,0.000224592,2.90E-05,0.000510436,0.001222197,0.000139883,6.98E-05,0.001513387,0,0.000111429,0.001157386,0.000588285,0,2.94E-05,0.001662702,0.000121246,0.002229658,8.14E-06,0.001601044,0.001313374,0,0.002483279,0,0.000180468,6.02E-06,0.003614064,0.000129872,0.006308668,0.000364446,0.001302363,0.002887253,0,0.000551998,0.000134381,6.06E-06,7.89E-05,0.002204619,0.000143698,0.003385442,0,0.00023202,4.96E-05,9.93E-05,0.000116722,0,0.000362144,7.20E-05,0.000248951,0.000164572,3.92E-05,0,5.32E-05,1.21E-05,6.13E-06,0
198.24002,4.25E-06,0.000231095,0.000471844,5.79E-05,9.18E-05,0.000472466,8.16E-06,0,5.95E-05,2.16E-05,0.000369903,3.58E-06,6.36E-05,0.003107161,0,0.000891756,0.000241294,0.000134818,8.82E-06,1.02E-05,0.000134028,0.000428446,3.01E-05,0.000124048,0.000464813,0.000556315,0.00017442,0.000625236,1.07E-06,3.58E-05,1.41E-05,0.000146505,0.000283617,1.75E-05,7.63E-06,0.00098271,0.000423147,0.000710314,3.57E-05,1.78E-05,0.000214473,1.51E-05,0.000517352,0.001190238,0.000130599,5.73E-05,0.001507431,0,0.000114072,0.001149594,0.000581151,0,3.12E-05,0.001642086,9.70E-05,0.002202984,7.87E-06,0.001441901,0.001346822,0,0.002464963,0,0.000177049,9.67E-06,0.003605382,5.28E-05,0.006263255,0.000379307,0.001326815,0.002802896,0,0.000550481,0.00013291,1.33E-05,7.40E-05,0.002142883,0.000138587,0.00335375,0,0.000254975,5.02E-05,9.51E-05,0.000121989,2.52E-05,0.000353673,7.23E-05,0.00024831,0.000166704,3.68E-05,5.37E-06,5.44E-05,1.25E-05,6.47E-06,0
198.44,3.47E-06,0.000224956,0.000483881,4.89E-05,9.23E-05,0.00045483,8.67E-06,0,5.78E-05,4.13E-05,0.000368423,2.81E-06,6.43E-05,0.003130243,0,0.000891225,0.000238167,0.000137658,8.54E-06,3.04E-06,0.000134801,0.000431696,4.01E-05,0.000124461,0.000457536,0.000556103,0.000165311,0.000616852,7.96E-08,4.35E-05,1.08E-05,0.000136134,0.000283452,7.38E-06,7.37E-06,0.000990992,0.000411966,0.000726777,3.53E-05,1.77E-05,0.000221081,3.65E-05,0.00051085,0.001203695,0.000144626,7.19E-05,0.001487613,0,0.000109519,0.001098618,0.000581657,0,3.13E-05,0.001637947,0.000103536,0.002256902,1.07E-05,0.001642159,0.001247078,6.96E-06,0.002450987,0,0.000182575,1.42E-05,0.003547381,8.33E-05,0.006211499,0.000353612,0.001317321,0.00293039,0,0.000539566,0.000137135,1.52E-05,7.85E-05,0.002163319,0.0001433,0.003338979,0,0.00023365,5.00E-05,9.91E-05,0.000120779,8.92E-06,0.000317231,7.29E-05,0.00024827,0.000158483,3.56E-05,1.61E-06,5.38E-05,1.49E-05,6.67E-06,0
198.76003,2.07E-06,0.000243387,0.000481855,5.84E-05,9.57E-05,0.000461473,8.04E-06,0,5.50E-05,2.59E-05,0.000366645,0,6.25E-05,0.003092436,0,0.000881487,0.000238195,0.000126873,9.79E-06,2.18E-06,0.000138102,0.000435037,4.43E-05,9.80E-05,0.000463816,0.000510097,0.000183063,0.000611491,1.89E-07,3.73E-05,1.38E-05,0.000149307,0.000296236,1.71E-05,2.69E-06,0.000955745,0.000407744,0.000686092,3.49E-05,1.89E-05,0.00021986,3.09E-05,0.000514412,0.001191775,0.000140416,6.16E-05,0.001478909,0,0.000111175,0.001110668,0.000573591,0,2.97E-05,0.001615575,9.29E-05,0.002197982,1.15E-05,0.001449832,0.001283611,0,0.002437755,0,0.000184294,0,0.003514448,5.20E-05,0.006141868,0.00036,0.001313573,0.002831284,0,0.000530844,0.000136264,1.95E-05,7.74E-05,0.002139235,0.000140915,0.003324184,0,0.000207776,4.94E-05,9.14E-05,0.000120818,1.96E-05,0.000354166,7.09E-05,0.000244923,0.000171092,3.68E-05,1.05E-05,5.58E-05,1.06E-05,7.53E-06,0
199.20001,3.02E-06,0.00023598,0.000489337,5.08E-05,9.23E-05,0.00046744,8.49E-06,0,5.83E-05,3.23E-05,0.000363186,9.52E-06,6.67E-05,0.003070571,0,0.000879607,0.000228694,0.000121623,9.00E-06,6.45E-06,0.000131233,0.00045975,3.53E-05,0.000117358,0.000467032,0.000550866,0.000166658,0.000594013,5.16E-07,3.62E-05,9.77E-06,0.000144362,0.000278575,1.91E-05,1.01E-05,0.000988535,0.000416808,0.000688409,3.51E-05,1.78E-05,0.00021098,0,0.000505972,0.001182657,0.000136383,5.07E-05,0.00146123,0,0.000112596,0.001129362,0.000552027,0,3.06E-05,0.001596878,0.00010255,0.002174359,1.67E-05,0.001555646,0.001197771,7.54E-07,0.002394301,0,0.000181955,1.75E-05,0.003485859,0.000107027,0.006070985,0.000365443,0.001296384,0.002724398,0,0.000539928,0.000131966,2.85E-05,7.62E-05,0.002114131,0.000146969,0.003294668,0,0.000230969,4.96E-05,9.21E-05,0.000117575,9.97E-06,0.000313617,7.24E-05,0.000241146,0.000164448,3.70E-05,5.20E-07,5.40E-05,7.78E-06,6.41E-06,0
199.57999,5.71E-06,0.000247248,0.000492261,5.01E-05,9.07E-05,0.0004579,1.02E-05,0,5.83E-05,3.86E-05,0.00036494,1.42E-06,6.87E-05,0.003115961,0,0.000854187,0.000227355,0.000136652,8.81E-06,7.06E-06,0.000136089,0.000463079,3.73E-05,0.000136788,0.000458989,0.000549393,0.000171786,0.000590517,0,4.57E-05,1.33E-05,0.000138716,0.000275213,1.54E-05,3.43E-06,0.000969398,0.000417174,0.000676697,3.58E-05,1.71E-05,0.000214166,1.11E-05,0.000515398,0.001202176,0.000108054,7.53E-05,0.001449153,0,0.000109942,0.001134712,0.000553914,0,2.95E-05,0.001615905,9.59E-05,0.002116922,1.65E-05,0.001661423,0.001123637,7.36E-06,0.002365971,0,0.000175816,1.68E-05,0.003453424,0.000132709,0.0060225,0.000340227,0.001334503,0.002721735,0,0.000534439,0.000137716,6.91E-06,7.40E-05,0.002103428,0.000152968,0.003258138,0,0.000220172,5.06E-05,9.11E-05,0.000116266,2.52E-06,0.000362469,7.02E-05,0.000243474,0.000162511,3.70E-05,1.47E-05,5.77E-05,2.41E-05,6.32E-06,0
199.99998,4.47E-06,0.000232566,0.000497728,5.49E-05,9.39E-05,0.000474447,7.76E-06,0,5.83E-05,3.40E-05,0.000368565,9.36E-06,6.69E-05,0.003118514,0,0.000872815,0.000239282,0.000127395,9.72E-06,1.05E-05,0.00013188,0.000476614,3.56E-05,0.000135571,0.000450747,0.000553039,0.000166379,0.000580827,0,4.51E-05,9.40E-06,0.000147096,0.00027846,1.40E-05,1.54E-06,0.001005822,0.000414177,0.000685266,3.67E-05,1.98E-05,0.000212154,2.66E-05,0.000502524,0.001185607,0.000125449,6.57E-05,0.001450151,0,0.000110321,0.00112291,0.000548775,0,3.16E-05,0.001613681,9.71E-05,0.002106986,1.72E-05,0.001603304,0.001172747,0,0.002340875,0,0.00017846,5.50E-06,0.003429795,5.68E-05,0.00596432,0.000336228,0.001338503,0.002770558,0,0.000518531,0.000135188,2.23E-05,7.15E-05,0.002124824,0.000137784,0.003258718,0,0.000239683,5.17E-05,8.81E-05,0.000113371,5.98E-06,0.000356371,6.33E-05,0.000242125,0.000170706,3.74E-05,0,5.46E-05,1.18E-05,6.28E-06,4.99E-07
200.42,3.33E-06,0.000243632,0.000502782,5.64E-05,9.48E-05,0.000480383,7.02E-06,0,5.79E-05,3.42E-05,0.000363632,2.84E-06,6.51E-05,0.003095286,0,0.000852733,0.000231656,0.000128568,7.17E-06,1.08E-05,0.000137033,0.000449957,3.68E-05,0.000130637,0.000458987,0.000565158,0.000168864,0.000578152,3.61E-07,2.63E-05,9.99E-06,0.000161888,0.000276365,2.16E-05,9.95E-06,0.00097452,0.000414515,0.000664303,3.48E-05,1.92E-05,0.000210016,1.72E-05,0.000498516,0.001153305,0.000133246,6.39E-05,0.001435646,0,0.000109404,0.001110268,0.000547981,0,3.11E-05,0.001580498,0.000103933,0.002046407,1.62E-05,0.001758843,0.001143948,0,0.002323325,0,0.000169176,1.50E-05,0.003387219,4.38E-05,0.005896143,0.000361824,0.001294746,0.002627586,0,0.000520412,0.000135168,2.46E-05,7.28E-05,0.002060981,0.000135348,0.003230143,0,0.000220913,5.03E-05,8.48E-05,0.000114138,1.35E-05,0.000351912,6.77E-05,0.000241343,0.000166112,3.61E-05,7.02E-07,5.43E-05,1.18E-05,6.15E-06,0
200.78001,4.06E-06,0.000236195,0.000500052,5.21E-05,9.30E-05,0.000464888,1.01E-05,0,5.76E-05,2.77E-05,0.000360679,8.46E-06,6.71E-05,0.003119053,0,0.000854916,0.000235445,0.000119839,1.04E-05,5.57E-06,0.000135959,0.000434448,3.95E-05,0.000139012,0.000450191,0.000522948,0.000166681,0.000591036,3.27E-07,3.14E-05,1.37E-05,0.000143357,0.000276537,0,3.57E-06,0.000973984,0.000402363,0.000650209,3.46E-05,1.56E-05,0.000223749,7.28E-06,0.000508808,0.001164038,0.000139725,7.02E-05,0.001426978,0,0.000106255,0.001125413,0.000553151,0,3.09E-05,0.001565129,0.000102402,0.002091926,1.70E-05,0.00149388,0.001274962,0,0.002293757,0,0.000172389,2.24E-05,0.003379549,8.67E-05,0.005842079,0.000356207,0.001216161,0.002716292,0,0.000523343,0.000136641,1.55E-05,7.39E-05,0.002062993,0.000137836,0.003152197,0,0.000230979,4.89E-05,9.40E-05,0.000116545,1.83E-05,0.000376559,6.66E-05,0.000240911,0.000167151,3.73E-05,8.15E-06,5.23E-05,1.17E-05,5.12E-06,0
201.09998,4.32E-06,0.000233504,0.0004953,5.29E-05,9.19E-05,0.000451654,7.80E-06,0,5.71E-05,3.18E-05,0.000354198,2.34E-06,6.59E-05,0.003050272,0,0.000853705,0.000225185,0.00012166,8.51E-06,1.47E-05,0.000135777,0.000435033,4.44E-05,0.000105376,0.00045626,0.000526641,0.000170012,0.000571203,0,3.77E-05,1.19E-05,0.000149614,0.00027909,1.05E-05,6.03E-06,0.000947232,0.000402117,0.0006762,3.37E-05,1.76E-05,0.000222858,2.22E-05,0.000502509,0.001123117,0.000132158,6.12E-05,0.001394173,0,0.000107049,0.001066531,0.000549903,0,2.91E-05,0.001561376,8.25E-05,0.002047173,1.56E-05,0.001535099,0.001171924,0,0.002275721,0,0.000172677,1.08E-05,0.003316543,3.03E-05,0.00578974,0.000359575,0.001255953,0.002593188,0,0.000544572,0.000133801,2.94E-05,7.43E-05,0.002007777,0.000134803,0.003147102,0,0.000216055,4.98E-05,8.90E-05,0.000119342,1.32E-05,0.000337116,6.98E-05,0.000239934,0.000167221,3.73E-05,1.71E-05,5.39E-05,1.93E-05,6.84E-06,0
201.26003,4.64E-06,0.000221632,0.000487449,5.43E-05,9.42E-05,0.000438477,9.50E-06,0,5.78E-05,3.77E-05,0.000358132,1.07E-05,6.30E-05,0.003063883,0,0.00083678,0.000228192,0.000127359,9.97E-06,3.10E-06,0.000135775,0.000433023,3.49E-05,0.000119435,0.000446917,0.000531886,0.000169336,0.00057773,8.45E-07,4.62E-05,1.34E-05,0.000140884,0.000275275,8.70E-06,1.77E-06,0.000939258,0.000385592,0.000661116,3.44E-05,2.09E-05,0.000208234,2.56E-05,0.00047739,0.001117875,0.000132786,6.02E-05,0.001401485,0,0.000105821,0.001070194,0.000545953,0,3.08E-05,0.001545983,9.08E-05,0.002015615,1.73E-05,0.001485794,0.001164246,0,0.002270893,0,0.000177234,2.20E-05,0.003313873,9.89E-05,0.005760098,0.000351348,0.00123266,0.002571668,0,0.000517934,0.00013229,2.19E-05,7.46E-05,0.00202711,0.000128315,0.003135125,0,0.00022814,4.69E-05,8.46E-05,0.000119887,8.66E-06,0.000348524,6.82E-05,0.000229212,0.000162247,3.65E-05,6.35E-06,5.19E-05,1.42E-05,5.71E-06,0
201.36002,3.81E-06,0.000227614,0.00048538,5.88E-05,8.97E-05,0.000439636,8.35E-06,0,5.56E-05,3.39E-05,0.000360897,0,6.35E-05,0.003031786,0,0.000821275,0.000224515,0.000122812,9.32E-06,0,0.000133374,0.000436873,3.52E-05,0.000103845,0.000436964,0.000558338,0.000159597,0.00057702,4.75E-07,4.32E-05,9.49E-06,0.000135798,0.000270901,1.17E-05,1.46E-06,0.000944608,0.000387547,0.000625952,3.44E-05,1.98E-05,0.000217935,9.61E-06,0.000479474,0.001093516,0.000129652,6.13E-05,0.001395307,0,0.000105891,0.00106629,0.000543402,0,3.02E-05,0.001541314,7.57E-05,0.001990567,1.60E-05,0.001466447,0.001184853,0,0.002249949,0,0.000171164,1.58E-05,0.003273355,0,0.005714102,0.000342205,0.001209258,0.002521909,0,0.000519491,0.000132007,2.37E-05,7.16E-05,0.001995716,0.000132097,0.003109968,0,0.000225637,4.84E-05,8.30E-05,0.000114962,1.26E-05,0.00037172,7.49E-05,0.000228741,0.000157455,3.53E-05,0,5.03E-05,1.03E-05,6.97E-06,0
201.40001,3.10E-06,0.000228585,0.000480185,5.44E-05,8.89E-05,0.000454601,9.61E-06,0,5.40E-05,3.80E-05,0.000353418,5.60E-06,6.40E-05,0.003037921,0,0.000834757,0.000226044,0.000129636,9.10E-06,4.24E-06,0.000133333,0.000406856,4.31E-05,0.000105945,0.000436244,0.000493,0.000163416,0.000547276,1.26E-07,3.60E-05,1.01E-05,0.000135123,0.000269671,1.02E-05,4.00E-06,0.000903978,0.000400153,0.000628492,3.23E-05,1.57E-05,0.00021558,2.37E-05,0.00047625,0.001072849,0.000115593,6.53E-05,0.001370748,0,0.000105457,0.00103612,0.000527317,0,2.97E-05,0.001496556,8.69E-05,0.002004573,2.19E-05,0.001262319,0.001162417,0,0.002228962,0,0.000166384,1.42E-05,0.003249388,4.93E-05,0.005656194,0.000333308,0.001230396,0.002500997,0,0.000518471,0.00012941,2.77E-05,7.15E-05,0.001979048,0.000126083,0.00305452,0,0.000222858,4.64E-05,9.08E-05,0.000112905,1.24E-05,0.00040513,7.00E-05,0.000226668,0.000159002,3.61E-05,0,5.09E-05,1.24E-05,5.22E-06,0
201.40001,3.28E-06,0.00021452,0.000472524,4.64E-05,9.05E-05,0.000433367,9.27E-06,0,5.43E-05,3.39E-05,0.000347161,4.75E-06,6.25E-05,0.003063849,0,0.000807109,0.000221729,0.00012279,9.17E-06,2.53E-06,0.000129312,0.000425445,3.75E-05,0.00011517,0.000424383,0.00048894,0.000165937,0.000557517,0,4.66E-05,1.36E-05,0.000147176,0.000270066,0,4.73E-06,0.000893394,0.000390329,0.000603529,3.33E-05,1.31E-05,0.000205706,0,0.000472283,0.001079397,0.000123495,5.28E-05,0.001354894,0,0.000103544,0.001021016,0.000531287,0,3.17E-05,0.001495784,8.63E-05,0.001986115,2.40E-05,0.001380474,0.001194903,0,0.002232732,0,0.000173654,1.91E-05,0.00320263,7.35E-05,0.005623925,0.000324489,0.001188933,0.002507172,0,0.000508659,0.000127148,1.52E-05,7.38E-05,0.001991354,0.000124162,0.003079234,0,0.000217581,4.79E-05,8.86E-05,0.00011163,2.87E-06,0.000355126,6.32E-05,0.000226006,0.000164204,3.59E-05,0,5.15E-05,1.04E-05,4.29E-06,6.23E-07
201.3,2.94E-06,0.00022244,0.000465695,4.49E-05,8.47E-05,0.000432417,1.04E-05,0,5.40E-05,3.52E-05,0.000349746,6.99E-06,6.32E-05,0.003067532,0,0.000814118,0.000217944,0.000118974,7.62E-06,1.10E-05,0.000128301,0.000397705,4.12E-05,0.00012171,0.0004254,0.000491313,0.000160435,0.000540308,0,3.69E-05,1.28E-05,0.000137639,0.000255759,1.79E-05,5.45E-06,0.000907778,0.000381783,0.000617435,3.28E-05,2.07E-05,0.000203909,2.80E-05,0.000463899,0.001076905,0.000123089,5.51E-05,0.001336877,0,0.000101082,0.001008138,0.000539318,0,3.05E-05,0.001485354,8.94E-05,0.001968447,1.73E-05,0.001235018,0.001165381,0,0.002210468,0,0.00016677,1.52E-05,0.003170365,5.05E-05,0.005565609,0.000313649,0.001161749,0.002549826,0,0.000510081,0.000124673,9.51E-06,7.32E-05,0.001958919,0.000130063,0.003076172,0,0.000211312,4.55E-05,8.33E-05,0.000114862,6.83E-06,0.000335149,6.65E-05,0.000225723,0.000155626,3.60E-05,1.46E-06,5.40E-05,1.49E-05,5.70E-06,0
